id_municipio,id_uf,uf,regiao,taxa_base,media_portugues_base,meta_alvo,gap_base_meta,prob_risco_abaixo_meta_2025,cluster,perfil_cluster
4108957,41,PR,Sul,71.55,754.09,79.67,-8.120000000000005,0.7743523339815869,0,Pressão de meta / risco intermediário
2807105,28,SE,Nordeste,30.35,718.57,47.41,-17.059999999999995,0.7737407860632974,2,Maior vulnerabilidade / maior risco
2100873,21,MA,Nordeste,91.6,763.3,80.0,11.599999999999994,0.7734689270046314,0,Pressão de meta / risco intermediário
3303906,33,RJ,Sudeste,64.81,745.88,68.17,-3.3599999999999994,0.7734203680815529,0,Pressão de meta / risco intermediário
1502855,15,PA,Norte,42.47,720.69,50.81,-8.340000000000003,0.7734059326747352,2,Maior vulnerabilidade / maior risco
2205854,22,PI,Nordeste,55.88,742.78,67.86,-11.979999999999997,0.7733628935797643,0,Pressão de meta / risco intermediário
3514502,35,SP,Sudeste,77.0,768.81,80.0,-3.0,0.7731885058220552,0,Pressão de meta / risco intermediário
1304302,13,AM,Norte,73.95,754.65,64.52,9.430000000000007,0.7728287774101454,0,Pressão de meta / risco intermediário
4320305,43,RS,Sul,50.0,750.42,55.76,-5.759999999999998,0.7728090430612821,2,Maior vulnerabilidade / maior risco
3103603,31,MG,Sudeste,57.09,729.39,76.51,-19.42,0.7725114163707009,0,Pressão de meta / risco intermediário
3302403,33,RJ,Sudeste,59.46,743.67,66.41,-6.949999999999996,0.7724781675142623,0,Pressão de meta / risco intermediário
3303401,33,RJ,Sudeste,68.84,749.71,70.0,-1.1599999999999966,0.7720512442254435,0,Pressão de meta / risco intermediário
1507458,15,PA,Norte,52.06,737.45,57.34,-5.280000000000001,0.7715018490110486,2,Maior vulnerabilidade / maior risco
5005103,50,MS,Centro-Oeste,56.25,742.96,70.92,-14.670000000000002,0.7714779953825782,0,Pressão de meta / risco intermediário
3500600,35,SP,Sudeste,80.89,766.19,80.0,0.8900000000000006,0.7714216063863553,0,Pressão de meta / risco intermediário
5107305,51,MT,Centro-Oeste,60.28,752.9,75.26,-14.980000000000004,0.7713612459581847,0,Pressão de meta / risco intermediário
2806107,28,SE,Nordeste,39.01,729.33,52.05,-13.04,0.7709758502101656,2,Maior vulnerabilidade / maior risco
3507308,35,SP,Sudeste,66.62,754.89,73.9,-7.280000000000001,0.7708595098461893,0,Pressão de meta / risco intermediário
2504504,25,PB,Nordeste,46.13,742.86,64.0,-17.869999999999997,0.7707013528946918,2,Maior vulnerabilidade / maior risco
1101203,11,RO,Norte,69.17,751.95,74.81,-5.640000000000001,0.7705815169569051,0,Pressão de meta / risco intermediário
5108352,51,MT,Centro-Oeste,23.86,721.28,58.95,-35.09,0.7705244650031581,2,Maior vulnerabilidade / maior risco
5101605,51,MT,Centro-Oeste,41.67,735.38,66.53,-24.86,0.7705094188067368,2,Maior vulnerabilidade / maior risco
2803906,28,SE,Nordeste,36.75,717.63,48.29,-11.54,0.7696835490148995,2,Maior vulnerabilidade / maior risco
4115903,41,PR,Sul,56.0,743.77,73.37,-17.370000000000005,0.7692328139805825,0,Pressão de meta / risco intermediário
3128600,31,MG,Sudeste,51.62,744.23,79.32,-27.699999999999996,0.7689309661714153,0,Pressão de meta / risco intermediário
4105409,41,PR,Sul,70.85,756.75,80.0,-9.150000000000006,0.7685863762705772,0,Pressão de meta / risco intermediário
2706505,27,AL,Nordeste,32.59,718.97,54.15,-21.559999999999995,0.7685561905357545,2,Maior vulnerabilidade / maior risco
2708204,27,AL,Nordeste,70.72,752.39,71.26,-0.5400000000000063,0.7682559563901281,0,Pressão de meta / risco intermediário
4311205,43,RS,Sul,42.2,733.48,49.24,-7.039999999999999,0.7678345253084523,2,Maior vulnerabilidade / maior risco
3508306,35,SP,Sudeste,78.11,767.36,79.58,-1.4699999999999989,0.7676692140151126,0,Pressão de meta / risco intermediário
3531407,35,SP,Sudeste,65.44,762.17,75.51,-10.070000000000007,0.7673256858034027,0,Pressão de meta / risco intermediário
2513851,25,PB,Nordeste,35.81,723.61,56.38,-20.57,0.767035738298384,2,Maior vulnerabilidade / maior risco
2201945,22,PI,Nordeste,77.1,771.88,80.0,-2.9000000000000057,0.7668633443732056,0,Pressão de meta / risco intermediário
1501758,15,PA,Norte,75.7,757.46,67.55,8.150000000000006,0.7668223287883054,0,Pressão de meta / risco intermediário
3531308,35,SP,Sudeste,59.0,751.44,71.18,-12.180000000000007,0.7666072810031844,0,Pressão de meta / risco intermediário
1100148,11,RO,Norte,75.61,753.48,76.38,-0.769999999999996,0.7664599011720358,0,Pressão de meta / risco intermediário
2511400,25,PB,Nordeste,42.85,736.93,61.49,-18.64,0.7664062226171015,2,Maior vulnerabilidade / maior risco
1101559,11,RO,Norte,65.3,754.2,74.44,-9.14,0.7662989756374764,0,Pressão de meta / risco intermediário
3544004,35,SP,Sudeste,58.5,747.07,69.84,-11.340000000000003,0.7659662922941175,0,Pressão de meta / risco intermediário
2406809,24,RN,Nordeste,47.42,726.38,53.62,-6.199999999999996,0.7656534072824114,2,Maior vulnerabilidade / maior risco
3517604,35,SP,Sudeste,60.31,750.3,71.09,-10.780000000000001,0.7655790122725848,0,Pressão de meta / risco intermediário
2806404,28,SE,Nordeste,22.21,713.11,43.85,-21.64,0.7655672417389052,2,Maior vulnerabilidade / maior risco
4219150,42,SC,Sul,69.58,754.73,80.0,-10.420000000000002,0.7655412091898154,0,Pressão de meta / risco intermediário
3532843,35,SP,Sudeste,72.22,770.92,79.25,-7.030000000000001,0.7655081107305713,0,Pressão de meta / risco intermediário
1711506,17,TO,Norte,62.32,756.47,67.22,-4.899999999999999,0.7652970158117868,0,Pressão de meta / risco intermediário
4125555,41,PR,Sul,73.08,755.62,80.0,-6.920000000000002,0.7652500821268418,0,Pressão de meta / risco intermediário
2801405,28,SE,Nordeste,34.24,718.02,47.68,-13.439999999999998,0.7652311306231561,2,Maior vulnerabilidade / maior risco
4115309,41,PR,Sul,66.98,751.05,77.47,-10.489999999999995,0.7651312037762418,0,Pressão de meta / risco intermediário
4128401,41,PR,Sul,66.07,752.15,77.58,-11.510000000000005,0.7649974876625061,0,Pressão de meta / risco intermediário
2807402,28,SE,Nordeste,46.26,732.15,54.06,-7.800000000000004,0.7649666547530681,2,Maior vulnerabilidade / maior risco
1100502,11,RO,Norte,70.67,751.83,74.83,-4.159999999999997,0.7648302420624085,0,Pressão de meta / risco intermediário
2805604,28,SE,Nordeste,16.87,699.91,39.04,-22.169999999999998,0.7642888703687837,2,Maior vulnerabilidade / maior risco
2210102,22,PI,Nordeste,75.0,763.78,77.2,-2.200000000000003,0.7640128228819625,0,Pressão de meta / risco intermediário
2111672,21,MA,Nordeste,35.69,729.1,58.56,-22.870000000000005,0.7640010918537,2,Maior vulnerabilidade / maior risco
2926103,29,BA,Nordeste,23.58,715.7,33.98,-10.399999999999999,0.7639988706497165,2,Maior vulnerabilidade / maior risco
2102556,21,MA,Nordeste,61.7,749.69,69.62,-7.920000000000002,0.7637651006924394,0,Pressão de meta / risco intermediário
5107107,51,MT,Centro-Oeste,68.7,765.06,80.0,-11.299999999999997,0.7632343654193433,0,Pressão de meta / risco intermediário
3306008,33,RJ,Sudeste,51.43,735.85,62.15,-10.719999999999999,0.7626792960556908,2,Maior vulnerabilidade / maior risco
2108603,21,MA,Nordeste,46.82,733.04,61.85,-15.030000000000001,0.7617158980669273,2,Maior vulnerabilidade / maior risco
3534807,35,SP,Sudeste,76.07,771.37,80.0,-3.930000000000007,0.7616454760185537,0,Pressão de meta / risco intermediário
3533254,35,SP,Sudeste,63.99,752.15,72.18,-8.190000000000005,0.7614464943413213,0,Pressão de meta / risco intermediário
2400208,24,RN,Nordeste,40.86,734.24,54.25,-13.39,0.761429192013755,2,Maior vulnerabilidade / maior risco
2103703,21,MA,Nordeste,66.32,749.31,70.36,-4.040000000000006,0.7612593132645598,0,Pressão de meta / risco intermediário
2203354,22,PI,Nordeste,11.96,703.84,47.45,-35.49,0.7607337894948694,2,Maior vulnerabilidade / maior risco
3539004,35,SP,Sudeste,75.61,771.88,80.0,-4.390000000000001,0.760598816959386,0,Pressão de meta / risco intermediário
3303609,33,RJ,Sudeste,69.98,748.37,69.35,0.6300000000000097,0.760471198436286,0,Pressão de meta / risco intermediário
3546801,35,SP,Sudeste,67.17,758.79,74.63,-7.459999999999994,0.760460571343586,0,Pressão de meta / risco intermediário
4112306,41,PR,Sul,64.46,751.91,76.98,-12.52000000000001,0.7604384085846482,0,Pressão de meta / risco intermediário
4115358,41,PR,Sul,76.69,753.69,80.0,-3.3100000000000023,0.7604160162075808,0,Pressão de meta / risco intermediário
2922706,29,BA,Nordeste,50.0,734.03,44.35,5.649999999999999,0.7603495888710399,2,Maior vulnerabilidade / maior risco
2704906,27,AL,Nordeste,57.65,743.83,65.82,-8.169999999999995,0.7598636487600459,0,Pressão de meta / risco intermediário
4214607,42,SC,Sul,70.6,754.88,80.0,-9.400000000000006,0.759808619024306,0,Pressão de meta / risco intermediário
4122107,41,PR,Sul,69.55,759.13,80.0,-10.450000000000003,0.7597867678990997,0,Pressão de meta / risco intermediário
3507456,35,SP,Sudeste,53.42,742.45,67.24,-13.819999999999993,0.7597834623909538,0,Pressão de meta / risco intermediário
3549201,35,SP,Sudeste,80.0,768.74,80.0,0.0,0.759690451141459,0,Pressão de meta / risco intermediário
3539202,35,SP,Sudeste,69.44,764.22,76.56,-7.1200000000000045,0.7595331526151493,0,Pressão de meta / risco intermediário
2104305,21,MA,Nordeste,88.4,768.0,80.0,8.400000000000006,0.7591424752085997,0,Pressão de meta / risco intermediário
4100707,41,PR,Sul,64.66,749.59,76.32,-11.659999999999997,0.7590642650887814,0,Pressão de meta / risco intermediário
1501105,15,PA,Norte,53.31,739.02,57.48,-4.169999999999995,0.7590493683938152,2,Maior vulnerabilidade / maior risco
2922904,29,BA,Nordeste,31.41,724.11,37.7,-6.290000000000003,0.7588921891551401,2,Maior vulnerabilidade / maior risco
4321832,43,RS,Sul,40.0,729.71,47.33,-7.329999999999998,0.7584702567162271,2,Maior vulnerabilidade / maior risco
4107603,41,PR,Sul,71.76,757.71,80.0,-8.239999999999995,0.7583081975831152,0,Pressão de meta / risco intermediário
2414902,24,RN,Nordeste,61.9,760.74,65.79,-3.8900000000000077,0.7583020319811602,0,Pressão de meta / risco intermediário
4104428,41,PR,Sul,64.69,746.36,75.4,-10.710000000000008,0.7582999299841071,0,Pressão de meta / risco intermediário
1703891,17,TO,Norte,23.86,717.31,48.13,-24.270000000000003,0.7582029952019824,2,Maior vulnerabilidade / maior risco
5008008,50,MS,Centro-Oeste,47.09,737.0,66.78,-19.689999999999998,0.7579726126762952,2,Maior vulnerabilidade / maior risco
3520202,35,SP,Sudeste,50.61,745.66,67.46,-16.849999999999994,0.7577998407140433,0,Pressão de meta / risco intermediário
2101608,21,MA,Nordeste,64.05,750.72,70.11,-6.060000000000002,0.7573509331292007,0,Pressão de meta / risco intermediário
1304401,13,AM,Norte,46.46,735.4,52.79,-6.329999999999998,0.7564836132113432,2,Maior vulnerabilidade / maior risco
2112803,21,MA,Nordeste,53.36,741.68,65.36,-12.0,0.756417434781106,0,Pressão de meta / risco intermediário
3304151,33,RJ,Sudeste,70.11,753.53,70.62,-0.5100000000000051,0.7562543897608964,0,Pressão de meta / risco intermediário
4314407,43,RS,Sul,39.4,728.65,46.81,-7.410000000000004,0.7560968259993868,2,Maior vulnerabilidade / maior risco
2612703,26,PE,Nordeste,70.05,761.84,80.0,-9.950000000000003,0.7559127223614747,0,Pressão de meta / risco intermediário
3302106,33,RJ,Sudeste,70.09,751.5,70.01,0.0799999999999983,0.7552195815783188,0,Pressão de meta / risco intermediário
3523503,35,SP,Sudeste,54.18,744.12,67.63,-13.449999999999996,0.7545033339788599,0,Pressão de meta / risco intermediário
4315073,43,RS,Sul,88.2,771.19,68.59,19.61,0.7544499253555461,1,Melhor desempenho / menor risco
3300225,33,RJ,Sudeste,63.64,749.64,68.12,-4.480000000000004,0.7542419858679303,0,Pressão de meta / risco intermediário
2203008,22,PI,Nordeste,79.55,771.95,79.95,-0.4000000000000057,0.753692529814384,0,Pressão de meta / risco intermediário
5005251,50,MS,Centro-Oeste,77.47,762.78,80.0,-2.530000000000001,0.7535988793486416,0,Pressão de meta / risco intermediário
4126678,41,PR,Sul,65.46,747.69,75.72,-10.260000000000005,0.7535092044520271,0,Pressão de meta / risco intermediário
2929800,29,BA,Nordeste,20.73,705.55,30.12,-9.39,0.7533224887738819,2,Maior vulnerabilidade / maior risco
4205605,42,SC,Sul,70.47,756.09,80.0,-9.530000000000001,0.7526926626774105,0,Pressão de meta / risco intermediário
4118501,41,PR,Sul,71.14,754.51,78.74,-7.599999999999994,0.7525781089249771,0,Pressão de meta / risco intermediário
4312708,43,RS,Sul,52.4,746.41,54.22,-1.8200000000000003,0.7517223454303638,2,Maior vulnerabilidade / maior risco
2510204,25,PB,Nordeste,38.04,726.55,56.96,-18.92,0.751115325935836,2,Maior vulnerabilidade / maior risco
5215207,52,GO,Centro-Oeste,54.84,730.67,80.0,-25.159999999999997,0.750108208629549,0,Pressão de meta / risco intermediário
2107209,21,MA,Nordeste,46.83,734.93,61.87,-15.04,0.7500333375492978,2,Maior vulnerabilidade / maior risco
4113452,41,PR,Sul,72.9,758.18,80.0,-7.099999999999994,0.7497985297485781,0,Pressão de meta / risco intermediário
2206605,22,PI,Nordeste,57.85,757.28,71.24,-13.389999999999993,0.7497723909130096,0,Pressão de meta / risco intermediário
2605509,26,PE,Nordeste,41.36,731.05,65.28,-23.92,0.749474683050815,2,Maior vulnerabilidade / maior risco
4209458,42,SC,Sul,66.07,756.23,78.99,-12.920000000000002,0.7494341058575811,0,Pressão de meta / risco intermediário
3305208,33,RJ,Sudeste,55.74,741.39,63.99,-8.25,0.7491891805954607,0,Pressão de meta / risco intermediário
3304003,33,RJ,Sudeste,60.43,744.15,65.7,-5.270000000000003,0.7486512821188566,0,Pressão de meta / risco intermediário
3524600,35,SP,Sudeste,54.8,749.7,69.05,-14.25,0.7486268625698904,0,Pressão de meta / risco intermediário
1507805,15,PA,Norte,35.9,717.37,47.44,-11.54,0.7484562890178628,2,Maior vulnerabilidade / maior risco
2110039,21,MA,Nordeste,85.76,771.66,80.0,5.760000000000005,0.7482901219135182,0,Pressão de meta / risco intermediário
2804508,28,SE,Nordeste,31.24,711.13,44.41,-13.169999999999998,0.7480224108668722,2,Maior vulnerabilidade / maior risco
4120309,41,PR,Sul,75.0,756.94,80.0,-5.0,0.7476397168269625,0,Pressão de meta / risco intermediário
2204600,22,PI,Nordeste,81.47,771.63,80.0,1.4699999999999989,0.7476196566577092,0,Pressão de meta / risco intermediário
4120408,41,PR,Sul,62.98,756.46,77.36,-14.380000000000003,0.7471224738034483,0,Pressão de meta / risco intermediário
2406502,24,RN,Nordeste,35.61,720.1,48.64,-13.030000000000001,0.7471182757872327,2,Maior vulnerabilidade / maior risco
2914208,29,BA,Nordeste,65.38,755.59,52.91,12.469999999999999,0.74682370995832,3,Desempenho favorável
4114708,41,PR,Sul,49.96,738.22,69.61,-19.65,0.7467599683453892,2,Maior vulnerabilidade / maior risco
4101606,41,PR,Sul,67.63,751.04,76.8,-9.170000000000002,0.7465731064036577,0,Pressão de meta / risco intermediário
2413359,24,RN,Nordeste,27.68,720.15,46.99,-19.310000000000002,0.7465471014260002,2,Maior vulnerabilidade / maior risco
3512407,35,SP,Sudeste,69.6,764.53,76.12,-6.52000000000001,0.7464934139002309,0,Pressão de meta / risco intermediário
3537701,35,SP,Sudeste,76.68,773.29,80.0,-3.319999999999993,0.7463580174101572,0,Pressão de meta / risco intermediário
2702009,27,AL,Nordeste,77.24,769.87,76.49,0.75,0.7463423844912672,0,Pressão de meta / risco intermediário
1500206,15,PA,Norte,41.73,729.65,51.93,-10.200000000000003,0.745840453384242,2,Maior vulnerabilidade / maior risco
2111953,21,MA,Nordeste,80.65,764.21,76.78,3.8700000000000045,0.7458285610380848,0,Pressão de meta / risco intermediário
3137106,31,MG,Sudeste,56.25,746.86,80.0,-23.75,0.7457801025914567,0,Pressão de meta / risco intermediário
3530300,35,SP,Sudeste,61.57,754.17,71.53,-9.96,0.7449337868834546,0,Pressão de meta / risco intermediário
4104808,41,PR,Sul,74.34,757.87,80.0,-5.659999999999997,0.7447728746597279,0,Pressão de meta / risco intermediário
3301504,33,RJ,Sudeste,64.16,742.98,65.98,-1.8200000000000074,0.7446671880634851,0,Pressão de meta / risco intermediário
4125456,41,PR,Sul,74.36,757.91,80.0,-5.640000000000001,0.744410263477331,0,Pressão de meta / risco intermediário
1720937,17,TO,Norte,55.56,752.27,63.74,-8.18,0.7439024319766784,0,Pressão de meta / risco intermediário
2200053,22,PI,Nordeste,81.89,771.9,80.0,1.8900000000000006,0.7437766144096963,0,Pressão de meta / risco intermediário
4125308,41,PR,Sul,70.73,760.73,80.0,-9.269999999999996,0.7437175148108554,0,Pressão de meta / risco intermediário
2801900,28,SE,Nordeste,54.53,735.07,55.66,-1.1299999999999955,0.7436428100571646,2,Maior vulnerabilidade / maior risco
4112108,41,PR,Sul,68.64,754.64,77.88,-9.239999999999995,0.7436159160270194,0,Pressão de meta / risco intermediário
1501253,15,PA,Norte,47.37,731.72,53.57,-6.200000000000003,0.7434905299127754,2,Maior vulnerabilidade / maior risco
1716109,17,TO,Norte,63.45,757.84,66.87,-3.4200000000000017,0.7429134914019493,0,Pressão de meta / risco intermediário
2608057,26,PE,Nordeste,68.05,755.57,77.29,-9.240000000000009,0.7426397560800264,0,Pressão de meta / risco intermediário
1506203,15,PA,Norte,50.44,734.87,55.04,-4.600000000000001,0.7426368612528974,2,Maior vulnerabilidade / maior risco
2105005,21,MA,Nordeste,59.22,747.4,67.55,-8.329999999999998,0.7422051056391328,0,Pressão de meta / risco intermediário
3305752,33,RJ,Sudeste,54.46,741.42,63.44,-8.979999999999997,0.7422019775157911,0,Pressão de meta / risco intermediário
3306305,33,RJ,Sudeste,63.25,746.21,66.58,-3.3299999999999983,0.7421592282835344,0,Pressão de meta / risco intermediário
1503309,15,PA,Norte,41.34,724.19,50.18,-8.839999999999996,0.7420170187248959,2,Maior vulnerabilidade / maior risco
2202711,22,PI,Nordeste,59.56,758.1,71.49,-11.929999999999993,0.7419158495864506,0,Pressão de meta / risco intermediário
1303502,13,AM,Norte,48.43,732.94,51.88,-3.450000000000003,0.7414503826956075,2,Maior vulnerabilidade / maior risco
1715101,17,TO,Norte,36.09,725.09,52.09,-16.0,0.7412614907290311,2,Maior vulnerabilidade / maior risco
4119954,41,PR,Sul,61.28,746.38,73.93,-12.650000000000006,0.7401403129810784,0,Pressão de meta / risco intermediário
3153202,31,MG,Sudeste,54.55,748.99,80.0,-25.450000000000003,0.7400924090943065,0,Pressão de meta / risco intermediário
2915353,29,BA,Nordeste,32.8,721.53,36.47,-3.6700000000000017,0.7399473776670618,2,Maior vulnerabilidade / maior risco
2806701,28,SE,Nordeste,68.53,754.42,63.75,4.780000000000001,0.7399358297036425,0,Pressão de meta / risco intermediário
2104099,21,MA,Nordeste,84.29,774.03,80.0,4.290000000000006,0.7398976310703469,0,Pressão de meta / risco intermediário
4125407,41,PR,Sul,76.15,757.26,80.0,-3.8499999999999943,0.7398366040556155,0,Pressão de meta / risco intermediário
2102036,21,MA,Nordeste,63.18,749.71,68.89,-5.710000000000001,0.7393750252447606,0,Pressão de meta / risco intermediário
2504900,25,PB,Nordeste,47.63,747.1,64.13,-16.499999999999993,0.739344823187657,2,Maior vulnerabilidade / maior risco
1507961,15,PA,Norte,49.88,732.42,54.1,-4.219999999999999,0.7390976693226384,2,Maior vulnerabilidade / maior risco
3301900,33,RJ,Sudeste,50.45,734.83,60.66,-10.209999999999994,0.7390921214823667,2,Maior vulnerabilidade / maior risco
2110401,21,MA,Nordeste,38.29,727.39,57.56,-19.270000000000003,0.7390628166458081,2,Maior vulnerabilidade / maior risco
3301850,33,RJ,Sudeste,47.75,734.16,59.91,-12.159999999999997,0.7389353523063553,2,Maior vulnerabilidade / maior risco
3504107,35,SP,Sudeste,65.46,759.29,73.5,-8.040000000000006,0.7389317980422503,0,Pressão de meta / risco intermediário
2507705,25,PB,Nordeste,45.45,735.44,60.43,-14.979999999999997,0.7387202604123554,2,Maior vulnerabilidade / maior risco
3537008,35,SP,Sudeste,51.67,746.47,67.06,-15.39,0.7378548027763857,0,Pressão de meta / risco intermediário
2409209,24,RN,Nordeste,50.69,744.07,57.99,-7.300000000000004,0.7376447763346683,2,Maior vulnerabilidade / maior risco
3522653,35,SP,Sudeste,29.85,725.71,56.8,-26.949999999999996,0.7376368181250325,2,Maior vulnerabilidade / maior risco
1101807,11,RO,Norte,44.06,735.44,63.63,-19.57,0.7374861352345222,2,Maior vulnerabilidade / maior risco
2701407,27,AL,Nordeste,67.45,755.53,70.13,-2.6799999999999926,0.7374193375518026,0,Pressão de meta / risco intermediário
2211308,22,PI,Nordeste,42.13,734.24,61.1,-18.97,0.7373304176322821,2,Maior vulnerabilidade / maior risco
3303807,33,RJ,Sudeste,48.89,734.86,60.27,-11.380000000000003,0.7372555579905075,2,Maior vulnerabilidade / maior risco
2106755,21,MA,Nordeste,50.55,739.21,63.27,-12.720000000000006,0.7368118524710201,2,Maior vulnerabilidade / maior risco
3107000,31,MG,Sudeste,58.22,746.74,80.0,-21.78,0.7367750271026605,0,Pressão de meta / risco intermediário
5100508,51,MT,Centro-Oeste,52.43,750.62,71.51,-19.080000000000005,0.7365691220834473,0,Pressão de meta / risco intermediário
2103158,21,MA,Nordeste,87.93,771.84,80.0,7.930000000000007,0.736325727433269,0,Pressão de meta / risco intermediário
4215075,42,SC,Sul,72.07,757.42,80.0,-7.930000000000007,0.7360160522258973,0,Pressão de meta / risco intermediário
4120903,41,PR,Sul,62.11,747.64,74.27,-12.159999999999997,0.7357732943701102,0,Pressão de meta / risco intermediário
3304300,33,RJ,Sudeste,57.46,741.28,63.74,-6.280000000000001,0.735381767591613,0,Pressão de meta / risco intermediário
2509370,25,PB,Nordeste,18.18,728.23,52.66,-34.48,0.7353650721310311,2,Maior vulnerabilidade / maior risco
4204905,42,SC,Sul,70.31,758.87,80.0,-9.689999999999998,0.7351147290112082,0,Pressão de meta / risco intermediário
2412203,24,RN,Nordeste,34.77,722.26,48.56,-13.79,0.7349964107232105,2,Maior vulnerabilidade / maior risco
3305604,33,RJ,Sudeste,57.35,740.3,63.43,-6.079999999999998,0.7349827250396949,0,Pressão de meta / risco intermediário
2205904,22,PI,Nordeste,82.38,772.86,80.0,2.3799999999999955,0.7349083526740309,0,Pressão de meta / risco intermediário
4128633,41,PR,Sul,69.45,753.7,77.42,-7.969999999999999,0.7347217677737294,0,Pressão de meta / risco intermediário
3531902,35,SP,Sudeste,45.3,738.11,63.3,-18.0,0.7346455620399216,2,Maior vulnerabilidade / maior risco
1504703,15,PA,Norte,34.29,717.41,46.54,-12.25,0.7345519515561549,2,Maior vulnerabilidade / maior risco
4104709,41,PR,Sul,66.18,749.72,75.62,-9.439999999999998,0.7341450865686517,0,Pressão de meta / risco intermediário
2406007,24,RN,Nordeste,49.94,736.92,55.7,-5.760000000000005,0.7337823285796957,2,Maior vulnerabilidade / maior risco
4203709,42,SC,Sul,41.37,730.15,66.02,-24.65,0.7337399205595375,2,Maior vulnerabilidade / maior risco
3551306,35,SP,Sudeste,75.86,775.81,80.0,-4.140000000000001,0.7336328958976766,0,Pressão de meta / risco intermediário
3304706,33,RJ,Sudeste,73.82,754.6,70.72,3.0999999999999943,0.7332954455877873,0,Pressão de meta / risco intermediário
2911105,29,BA,Nordeste,28.21,721.43,35.22,-7.009999999999998,0.7332948933310185,2,Maior vulnerabilidade / maior risco
3300803,33,RJ,Sudeste,49.28,734.8,60.17,-10.89,0.7332479697889754,2,Maior vulnerabilidade / maior risco
2500502,25,PB,Nordeste,53.1,745.98,64.7,-11.600000000000001,0.7332177850753335,0,Pressão de meta / risco intermediário
4121505,41,PR,Sul,77.0,757.65,80.0,-3.0,0.7329285284287268,0,Pressão de meta / risco intermediário
4113809,41,PR,Sul,77.71,757.13,80.0,-2.2900000000000063,0.7328534033849904,0,Pressão de meta / risco intermediário
2409407,24,RN,Nordeste,38.9,731.25,51.81,-12.910000000000004,0.7328081467522871,2,Maior vulnerabilidade / maior risco
2405108,24,RN,Nordeste,29.91,713.94,45.15,-15.239999999999998,0.7324222551072952,2,Maior vulnerabilidade / maior risco
2908804,29,BA,Nordeste,40.62,727.69,39.48,1.1400000000000006,0.7323931760953801,2,Maior vulnerabilidade / maior risco
4122503,41,PR,Sul,76.32,758.29,80.0,-3.680000000000007,0.732035393795573,0,Pressão de meta / risco intermediário
1708254,17,TO,Norte,51.71,739.96,59.04,-7.329999999999998,0.7317470251618553,2,Maior vulnerabilidade / maior risco
4123006,41,PR,Sul,76.46,758.25,80.0,-3.5400000000000063,0.7315947426502317,0,Pressão de meta / risco intermediário
4109401,41,PR,Sul,67.0,751.4,76.11,-9.11,0.7306032125330542,0,Pressão de meta / risco intermediário
2600906,26,PE,Nordeste,55.29,748.86,72.29,-17.000000000000007,0.7303044635115727,0,Pressão de meta / risco intermediário
2204105,22,PI,Nordeste,32.38,730.97,57.89,-25.509999999999998,0.7302233124987395,2,Maior vulnerabilidade / maior risco
4111704,41,PR,Sul,73.86,760.4,80.0,-6.140000000000001,0.7301940490245346,0,Pressão de meta / risco intermediário
2110203,21,MA,Nordeste,56.53,746.32,66.19,-9.659999999999997,0.729889339544205,0,Pressão de meta / risco intermediário
2600302,26,PE,Nordeste,64.09,749.54,74.28,-10.189999999999998,0.7298683652419543,0,Pressão de meta / risco intermediário
3301702,33,RJ,Sudeste,45.37,729.72,57.8,-12.43,0.7293734089666072,2,Maior vulnerabilidade / maior risco
2206696,22,PI,Nordeste,65.17,754.34,71.09,-5.920000000000002,0.7292105950718002,0,Pressão de meta / risco intermediário
3536000,35,SP,Sudeste,73.38,767.14,76.91,-3.530000000000001,0.7291864767115753,0,Pressão de meta / risco intermediário
4121257,41,PR,Sul,77.23,758.04,80.0,-2.769999999999996,0.7290944571807728,0,Pressão de meta / risco intermediário
2104701,21,MA,Nordeste,75.68,763.99,75.0,0.6800000000000068,0.7290301760470976,0,Pressão de meta / risco intermediário
4118402,41,PR,Sul,74.3,760.26,80.0,-5.700000000000003,0.7288995521751446,0,Pressão de meta / risco intermediário
1720002,17,TO,Norte,57.14,753.83,63.88,-6.740000000000002,0.7288505853363993,0,Pressão de meta / risco intermediário
3549953,35,SP,Sudeste,58.4,744.07,67.42,-9.020000000000003,0.728821075437894,0,Pressão de meta / risco intermediário
4118006,41,PR,Sul,67.76,752.26,76.43,-8.670000000000002,0.7287491779530112,0,Pressão de meta / risco intermediário
3548609,35,SP,Sudeste,57.89,745.82,67.79,-9.900000000000006,0.7286143565640264,0,Pressão de meta / risco intermediário
3527256,35,SP,Sudeste,72.22,764.25,75.84,-3.6200000000000045,0.7284127367301378,0,Pressão de meta / risco intermediário
4113205,41,PR,Sul,74.83,759.94,80.0,-5.170000000000002,0.7283752899381243,0,Pressão de meta / risco intermediário
3305802,33,RJ,Sudeste,64.17,746.69,66.32,-2.1499999999999915,0.7279143271231984,0,Pressão de meta / risco intermediário
3519006,35,SP,Sudeste,81.08,772.8,80.0,1.0799999999999983,0.7275252648144176,0,Pressão de meta / risco intermediário
3514304,35,SP,Sudeste,71.85,758.53,74.14,-2.2900000000000063,0.7273639888186912,0,Pressão de meta / risco intermediário
1507508,15,PA,Norte,35.42,722.04,47.76,-12.339999999999996,0.7273051513667408,2,Maior vulnerabilidade / maior risco
1706001,17,TO,Norte,49.04,740.74,58.52,-9.480000000000004,0.7272018081476129,2,Maior vulnerabilidade / maior risco
